252,捷運西湖站
2119,捷運信義安和站(信義)
50640,葫東重慶路口
1153,麗山街
20423,捷運昆陽站
50643,百齡里
4725,天公堂
4828,永吉松信路口
1134,衛勤訓練中心
4643,中正新城
16206,中華路北站
16261,大同大學
1804,華江高中(西園)
2333,新民國小
1723,舊莊
6021,復興南路口
9493,雙溪別墅
5981,永倫里(延平)
1433,污水處理廠
1000035,興隆國小
1463,捷運雙連站
2072,市議會
4859,福德坑環保復育公園
885,聖人橋
1647,南港分局(向陽)
2155,捷運後山埤站(永吉)
3277,48號公園
1505,酒泉重慶路口
1000698,捷運西湖站
1873,財政大樓
2232,臺灣科技大學
728,東吳大學(錢穆故居)
50124,捷運南港站
15113,松山車站(松山)
1615,修德國小
20239,後山
16018,圓環(重慶)
6947,廈門街口
50668,泉源3號橋
20297,臥龍富陽街口
5991,社子消防分隊
1272,林森北路一
1000126,捷運大直站
2523,滬江中學
1840,雙園街口
8677,三總內湖站
2126,信義杭州路口
14638,關渡
1001287,文德二號公園
5975,富洲里八段
1000521,萬壽橋頭(木柵)
7607,中山國小
6732,成福路口
14617,福德廟(行義)
774,風櫃嘴
660,外雙溪(故宮)
1938,河堤國小
735,明德樂園
9492,劍南橋
7614,華山公園
2143,國稅局宿舍
50004,捷運南京復興站
4133,兒童新樂園
492,福安宮
9423,溪山派出所
9402,大直美堤花園一
3924,國華新村
8534,明湖國中
7003,中港抽水站
2150,捷運市政府站
1000396,捷運忠孝新生站
16001,松山農會
50647,三玉宮
8545,麗山新村
2219,公館
4081,民權建國路口
9440,通北街口
1408,天師宮
7249,宏國新村
2210,仁愛國中
2499,萬芳路口
1065,臺大癌醫
16201,朝陽公園(鈕釦街)
50160,南京公寓(捷運南京三民)
6680,信義國中(松仁)
4831,中油大樓
6707,捷運行天宮站
1333,大直美堤花園三
200005044,松山車站2
1079,國立臺灣戲曲學院
50667,捷運芝山站(福國)
6024,溫州街口
14614,明山宮
1000632,莊敬里
1982,捷運中正紀念堂站(羅斯福)
629,文化大學
8604,中華航空
50002,南京龍江路口
1915,成功中學(濟南)
1000169,明倫高中
7218,行義路一
1026,石潭公園
624,中影文化城
16013,南京林森路口
9417,翠山街
9452,惠濟宮
50639,士林簡易庭
2270,青年活動中心
7257,重陽橋
2522,實踐國中
1458,馬偕醫院
9406,濱江國中
2542,興德國小
2329,信義敦化路口
2230,台電大樓
2211,安和敦化路口
468,聖人瀑布
575,士林區行政中心(中正)
6700,吉林國小
2112,信義大安路口
2339,金山泰安街口
50442,明湖國小(公共電視台)
1346,中原街口(老人住宅)
1453,庫倫街口
56107,木柵
1000064,中山市場
1427,民權大龍街口
2323,第二殯儀館
1542,東興路一
1000806,捷運松江南京站
1551,南京新村
10202,建成公園
1611,中研新村
165,成淵高中
9451,名山里
570,台北美國/日僑學校
2521,木南公園
1000436,貓纜動物園站
7217,行義路二
2044,101國際購物中心
1029,成功路三段
8517,紫雲里
1575,捷運中山國中站
20403,仁愛林森路口
1000079,捷運西門站
2351,懷生國中
2362,力行國小
1000037,興隆市場
20265,榮星花園(民權)
1000446,辛亥國小
1978,捷運中正紀念堂站(勞保局)
3906,和平西路一段
6678,捷運東門站(金山)
941,聯合醫院陽明院區
2353,捷運台電大樓站
50654,石油新村
200005072,遠東國際飯店
739,社子派出所
8410,麗山街
1089,捷運葫洲站(康寧專校)
803,捷運劍潭站(中山)
1000170,捷運劍潭站(北藝中心)
113,北投公園
358,捷運北投站(北投)
1000399,寧波重慶路口
10415,中原街口(老人住宅)
1000389,大愛電視臺
1233,民族東路口
1000329,民權復興路口
6945,河堤國小
2384,木柵市場
2122,信義松仁路口(松仁)
8626,捷運大橋頭站
50051,公務人員訓練處
2102,松平路口
2262,忠孝敦化路口
2408,辛亥國小
4636,西藏路
318,振興醫院
683,永嶺
2034,大道路
1000554,力行國小
1000348,中正高中
1000057,捷運大安森林公園站
3915,頂好市場
2344,龍安國小(公務人力發展學院)
1001375,南港高工(重陽)
699,百齡里
94,文林國小
1762,昆明街口
4663,萬芳6號公園
1588,新東街口
6670,信義新生路口
1438,延平國小
1367,新生公園(建國)
56100,考試院
50003,西松國小
2085,富陽街口
1000547,滬江中學
378,捷運後山埤站(玉成)
4004,臺北市區監理所
3965,捷運復興崗站
591,士林簡易庭
2018,螢橋國小
60124,市民住宅
1322,美麗華
968,大湖
9446,雙溪公園
1441,昌吉重慶路口
1000082,臺北車站(忠孝)
50522,冷水坑服務站
2204,仁愛建國路口一
1000225,行忠路口
2139,消防局(松仁)
1891,臺北車站(重慶)
15108,臺大資訊大樓
3993,國泰新村(木新)
10001486,振興公園
1347,中山老人住宅
3891,舊莊國小
20341,木新區民活動中心
4824,紗帽馬場
1000858,興德國小
1634,松山磚廠
4825,雅祥公園
50680,政大附中
50047,萬寧山莊
57711,自來水事業處
50085,忠義新村
2464,景美國中
4627,華江高中(西園)
4005,光復路口
1000186,民權龍江路口
50057,北投國小
50014,松山磚廠
1861,仁愛中山路口
2269,金山潮州街口
4645,世貿中心(莊敬)
1218,台電台北北區營業處
16259,成淵高中
2309,捷運公館站
10402,華泰飯店
2377,中興公寓
8671,三民國小
6656,長春國小
2514,萬寧山莊
388,捷運國父紀念館站(忠孝)
963,蘭雅國中
2043,平菁街93巷
1000502,敬業三路二
1012,方濟中學
1650,南港水廠
2430,師大分部
3932,頂好市場
448,雅敘園
1000050,捷運古亭站(羅斯福)
4629,西園路二段
10408,介壽國中
491,碧山巖(白石湖)
50736,龍山國中
1159,警智新村
50628,士林區行政中心(基河)
8675,民權隧道二
7233,奇岩一站
749,芝蘭新村
1001475,濟南金山路口
1000386,啟聰學校
548,關渡國小(臺北城市科技大學)
1534,松山農會
1434,老師里
1671,南港花園社區一
615,中社路11巷
20305,捷運象山站
3958,實踐街口
601,下溪沙尾
1191,中山里
953,雙溪別墅
1088,康寧派出所
6660,中山國小(新生)
1001465,港墘派出所
700,百齡國小
1541,東興路一
4098,捷運中山國小站
50677,綠野山莊
1659,捷運南港展覽館站(南港路)
50022,圓拱橋
1000266,劍潭
1069,金龍寺
2539,興隆路口(忠順)
2187,大安國宅
745,芝山公園
1001252,木柵高工
50691,小南門
50631,士東國小
1496,中華航空
3953,士林官邸(中正)
405,頂湖
4037,下埤里
1125,新湖三路口(台北花市)
295,泉源國小
3883,金德橋頭
4628,西園29服飾基地
2267,臥龍街
1000235,捷運萬隆站
1093,明湖國中
2427,軍功新村
2032,三張犁
382,捷運唭哩岸站二(西安)
1388,稻江護校
4087,春光公園
882,溪山國小
834,菁山一
1000111,大南路口
1000066,民族重慶路口
1000107,捷運信義安和站(信義)
10420,西華飯店
59002,立人國際國中小學
16024,捷運松江南京站
50041,捷運西門站
2118,信義光復路口
6684,光華商場
1000691,博物館(襄陽)
8614,內湖新城
1001364,南港花園社區二
6724,信義國中(松仁)
56103,中興公寓
4110,捷運南港展覽館站(經貿二)
1771,青年公園(青年)
1000161,福港街
2133,信義新生路口
1919,行政院
10210,捷運士林站(中正)
64,中和街
7603,成功中學(濟南)
50044,捷運北門站
1298,長春敦化路口
7256,國立科教館
843,華興中學
1000897,瑞光路
50533,大崙尾山步道口
2154,捷運後山埤站(玉成)
3905,南福板溪(南昌公園)
6695,華山公園(市民)
2070,松壽路口
2199,臺大綜合體育館
433,華僑會館
1196,中崙
1407,花博公園
1001114,捷運南港展覽館站(南港路)
1194,中影八德大樓
651,格致國中
50652,天母棒球場(士東)
1690,凌雲五村
1000180,忠孝大道路口
2375,中國科技大學(興隆)
14422,文化大學
3890,齊福華廈
2245,基隆長興街口
2259,捷運忠孝敦化站
2140,國父紀念館
200000007,交通資訊中心
1780,峨眉街口(中醫院區)
1000077,捷運北門站
1000056,捷運大安森林公園站
1944,南昌家具街
593,大南路口
3921,捷運景美站
2000,博物館(襄陽)
1000847,正守公園
4158,民權東路口
2066,市政府(松高)
1417,民生西路口
1766,果菜市場
56106,文山一分局
16029,南京寧安街口
1292,長安龍江路口
1203,中興中學
2459,敦南大地
581,士林區行政中心(中正)
5977,臨江園
396,清江國小
2076,名門社區
50024,凌雲五村
1000223,新湖一路口
719,忠誠公園
1357,圓山大飯店
2279,信義市場
50630,銘傳大學
6017,麟光站
1202,幸安國小
279,奎山國中
6710,自來水事業處
1000287,國盛國宅
50629,劍潭
3914,溫州街口
1000065,臺北車站(青島)
4042,市民光復路口
2087,協和祐德高中
200005049,捷運市政府站
374,捷運明德站(西安)
1000347,捷運芝山站一
646,天玉里
1781,家禽市場
2208,仁愛國小
725,東山路
8613,港墘路
3934,正義郵局
1106,港墘路
50131,永春國小
1138,福華商場
1825,西園29服飾基地
3908,龍口市場
1925,和平西路一段
1000499,西湖圖書館(湖光教會)
1590,榮民服務處
1000167,民族重慶路口
1603,饒河街觀光夜市(塔悠)
50644,前港公園
1612,中國電視公司
5061,復興一路口
13107,臺北小巨蛋
709,岩山里
1737,大埔街
1000753,信義敦化路口
4741,捷運公館站
1000398,捷運民權西路站
708,沙崙下
1000218,新東里
8663,上灣仔
2036,興雅國小
855,陽明山國家公園管理處
2330,開平餐飲學校
632,天文科學館
1376,新興國中
2160,富陽街口
13102,信義敦化路口
1557,南松山(南京)
1907,南福板溪(南昌公園)
13111,仁愛敦化路口
8622,捷運大橋頭站
1132,瑞光路
385,捷運唭哩岸站一(東華)
1787,國興社區
2117,信義光復路口
1197,五常國小
13106,民生敦化路口
6942,仁愛林森路口
734,明德新村
15103,玉成里
2088,奉天宮
50658,蘭雅新城
778,泰北中學
4121,臺北市立美術館
9481,衛理女中(原住民文化主題公園)
3962,文化國小
1068,金龍隧道口
2367,久康街口
116,北投市場(磺港)
1788,國興路口
1000138,仁愛大安路口(仁愛醫院)
1111,貿商三村
1279,芝麻大廈
1594,廣合新村
4088,小南門(和平院區)
1214,臺安醫院
4623,光仁國小
50669,萬壽橋頭(新光)
948,職能發展學院一
2226,臺大癌醫(基隆路)
14683,麥帥一橋
1943,金華新生路口
4611,一女中(貴陽)
1976,捷運小南門站
1144,德明財經科技大學(環山)
1580,富錦街口
1112,週美里一
8667,內湖行政大樓
1000041,萬利街口
4147,饒河街觀光夜市(塔悠)
1773,青年路
7002,實踐國中
6682,仁愛新生路口
864,新光醫院
1000078,中華路北站
6923,仁愛光復路口
3991,國泰新村
1001383,政大三街
2192,大安森林公園
3977,永明派出所
2046,世貿中心(基隆路)
50020,誠正國中
3998,捷運大湖公園站
2094,松山高中(松隆)
797,捷運士林站(中正)
503,製片廠
10413,馬偕醫院
50026,中研院
8612,內湖運動中心
753,名山里
60095,國父紀念館
10421,公教住宅
3994,國泰新村(木新)
1000158,台泥大樓(馬偕醫院)
1000848,長安林森路口
1411,臺北車站(承德)
808,淨水廠
1547,捷運南京復興站
798,捷運芝山站(福華)
13104,市民大道口
616,中社路17巷
16022,南京林森路口
1548,南京敦化路口(小巨蛋)
887,葫東重慶路口
1888,臺北車站(忠孝)
1177,大直抽水站
2182,麟光站
606,大豐
801,捷運芝山站一
16030,南京三民路口
20302,環東大道口
1000313,中研新村
756,前港公園
1124,新湖舊宗路口
1231,正守公園
2442,捷運動物園站
2241,成功國宅
253,青年公園(國興)
270,金龍路口
1000761,臺北車站(忠孝)
6709,芳蘭路
50683,久康街口
1001112,雙園街口
2308,捷運六張犁站(基隆路)
1000927,安和路口
1640,東新國小
1348,復興北村
1000808,財政園區
101,臺北市立美術館
13105,臺北小巨蛋
4170,仁愛國中
1742,中國時報
559,山仔后派出所
56079,木柵國小
1926,聯合醫院和平院區
1000393,捷運民權西路站
900,福港街
4607,聯合醫院和平院區
6995,捷運大安站(復興)
1000112,民權吉林路口
50048,萬芳國宅
50015,中華賓士
1987,捷運中正紀念堂站(羅斯福)
2396,司法新村
686,白雲山莊
2115,信義永康街口
2376,中港抽水站
3948,外雙溪(故宮)
1001459,圳內
1847,一女中(公園)
752,雨農國小
2059,永春里(忠孝)
20398,南港公園一
6922,國父紀念館
1000155,台泥大樓(馬偕醫院)
8603,麗寶大樓
1081,臺北市網球中心
50432,新明成功路口
2186,大安國中
1000049,羅斯福金門街口
1632,聯合醫院忠孝院區(同德)
1000899,東新國小
5070,普羅旺世
1001390,師大分部
4786,中山老人住宅
800,捷運芝山站(戲曲中心)
1530,松山車站(八德)
1865,仁愛杭州路口
1000156,國賓飯店
4657,港墘派出所
4802,南京西寧路口
1000238,捷運南京復興站
2391,木新市場
1000032,萬芳活動中心
1000600,玉成公園(成福)
1000178,後車站
10403,三民國小
1000523,興隆路口(忠順)
1000445,捷運辛亥站
1000259,東山路
2078,吳興國小(松仁)
737,社子公園
1000114,圓山皇宮大廈
1698,南港分局(重陽)
4753,雨農國小
36108,永平街口
5041,永倫里(社中)
20304,捷運象山站
610,中山北路口
695,至善國中
50059,稻香市場
1792,康定路口
20364,長安龍江路口
3959,承德公館路口
8607,麗山高中(環山)
200005040,松山車站(八德)
20266,康寧護專
1701,捷運後山埤站(忠孝)
1137,碧湖國小
1516,光復路口
50636,克強游泳池
6990,民生東路口
2536,興隆市場
1484,聯合醫院中興院區(塔城)
954,雙溪社區
1561,民生敦化路口
1790,國興路口一
16012,南京吉林路口
589,士林電機(中山德行路口)
913,銘傳大學
1000854,新光路口
5032,客家文化主題公園(師大路)
8527,捷運港墘站(內湖高工)
3997,捷運大湖公園站
1001200,民族重慶路口
1602,饒河街觀光夜市(八德)
3782,文山運動中心(興隆)
1000289,芝山抽水站
4833,綜合市場
758,建民里一
5983,社子國小
2457,景明街口
1658,捷運南港展覽館站(經貿二)
56109,捷運木柵站
2527,樟山寺
1517,合江街口
8621,公館山
3956,石牌國小
1235,民權中山路口
1265,明水路一
1755,西門國小(臺大醫院北護分院)
483,榮總
1869,仁愛復興路口(福華飯店)
1815,萬華國中
13101,成功國宅
50001,南京敦化路口(小巨蛋)
416,復興崗
2395,北政國中
1270,長春松江路口
1525,八德東寧路口
4602,國興路口
1684,南港路三段
1764,昆明街口
1942,金華新生路口
1000855,指南路
4642,青年社區
1867,仁愛建國路口一
20229,中社路一段61巷
2280,捷運東門站(金山)
20258,捷運南京復興站
20238,後山一
2176,黎雙公園
1000074,民生社區活動中心
15111,松山高中(松隆)
434,立功立德路口
2086,春光公園
4084,麗山國中
1696,國華新村
1000209,捷運東湖站(南湖高中)
3920,捷運昆陽站
2214,仁愛新生路口
2218,聯合醫院仁愛院區
2095,松山高中(基隆路)
506,鳳甲美術館
16015,圓環(南京)
1000975,龍山寺(康定)
1000712,中山市場
1406,花博公園
2289,師大
1000513,中正二分局
1169,大同大學
1323,建國錦州街口
1000108,臺北郵局
20291,環東大道口
2402,永建國小
50421,內湖運動公園
1008,文湖國小
1075,恕德家商
1646,南港分局(向陽)
2197,臺大綜合體育館
2345,龍門國中(和平)
9448,中影文化城
1001316,大同之家
2235,立人國際國中小學
8653,大直美堤花園三
3950,天母棒球場(忠誠)
60138,松山新城
7240,大業路(捷運北投站)
3969,中央北路
1711,誠正國中
59006,忠義街
5984,福安國中
1000907,大同街口
9473,大坪尾
2292,師大綜合大樓
1560,美仁里
999,內湖國小
2378,文山一分局
2473,棕櫚泉社區
1000443,馬明潭
1158,警智新村
1977,捷運中正紀念堂站(中山)
20262,永安街
830,普濟堂
2128,信義建國路口
9404,明水路口
1000760,溝子口(幸福華興)
50681,木南公園
1975,小南門
4684,故宮博物院(正館)
4003,新聚里
103,政大附中
1724,舊莊一站
1147,環山路
486,漢口中華路口
6621,金山潮州街口
2501,萬美社區
50438,安康路
292,泉都溫泉飯店
5014,東昇路口
1000766,榮星花園
1743,中華南海路口
2410,忠順街口
53,中央北路三段
1000388,捷運芝山站(戲曲中心)
6661,新興國中(新生)
50633,士林電機(中山德行路口)
793,教師中心
9419,翠山派出所
2052,臺北醫學大學附設醫院
1000434,西門國小(臺大醫院北護分院)
2222,文昌街口
2461,景美女中
15102,松山車站
1583,發電所(西松高中)
568,大坪尾一
1356,圓山大飯店
50062,大業中央北路口
1895,臺北車站(鄭州)
1485,聯合醫院中興院區(西寧)
1593,臺北市區監理所(光復)
36107,社子公園
1001449,福星公園
3987,下埤里
1515,玉成里
50664,芝山國小
1000762,水源路口
4661,大度立德路口
16020,圓環(南京)
482,榮光新村(榮總東院)
5987,社子市場
1756,西園路二段
1094,康寧醫院
9491,大經橋
50503,衛勤訓練中心
50525,頂湖
1000444,興隆山莊
1866,仁愛林森路口
200005041,松山車站(八德)
4641,青年公園(青年)
645,天母廣場
597,士商路
4031,市政府(松智)
16005,南京三民路口
7234,崇仁路口
5071,兆如安養中心
1193,中山國小
16019,圓環(重慶)
1616,九如里一
6943,仁愛林森路口
55004,榮總一
2271,大安運動中心
1315,南京新生北路口
1455,酒泉重慶路口
2394,世新大學
2190,大安森林公園
787,啟智學校
8634,內湖國小
2415,政大
1037,行愛路77巷口
1687,胡適公園
1239,民權松江路口
1540,東興路
933,興農橋
50005,南京建國路口
10404,三民路
773,重陽橋
1570,捷運行天宮站
3916,捷運市政府站
3954,福林國小
8521,治磐新村
1991,捷運公館站
1900,臺北科技大學(忠孝)
1424,民族承德路口
8412,清白里
7203,景勤2號公園
2142,國稅局宿舍
1482,靜修女中
2412,武功國小(羅斯福)
2467,景興國中
2341,潮州街口
1454,酒泉重慶路口
2281,師大附中
2249,辛亥路口
807,梅林新村
3996,方濟中學
8538,捷運內湖站
120,北投國小
399,第一銀行
546,關渡站
1001334,臨時站
746,德行芝玉路口
1000130,仁愛新生路口
1674,南港花園社區五
1495,公教住宅
2510,萬壽橋頭(秀明)
1000044,羅斯福金門街口
1946,中正紀念堂
1545,南京公寓(捷運南京三民)
2162,景新里
1614,中華賓士
1519,成福路口一
4612,一女中(貴陽)
2082,松仁路
7241,中央南路
1000325,重慶南路三段(中正橋)
6730,松平路口
1105,港墘
50156,世貿新城
910,翠山街
1000255,中山女高
6925,仁愛國泰醫院
2185,大安國中
200005004,捷運東門站5
8542,碧山岩
1001413,木柵高工
1793,捷運西門站
1835,龍山國中
3705,喬治商職
2248,自來水處(辛亥)
39,大業路(捷運北投站)
4892,蘭雅國小
56101,溝子口
6025,師大
2216,仁愛臨沂街口
2196,公企中心
1019,民權東路六段(民權敦品)
1811,萬大路
1001432,忠靈堂
176,安泰街
2132,信義通化街口
18077,大度立德路口
1000737,金龍里
14668,天母圓環
1001257,廣化天宮
14618,福德廟(行義)
738,社子市場
1375,新福里
6921,國父紀念館
2158,清水祖師廟
200005043,松山車站1
50650,忠孝新村
2296,師大路
1251,吉林路底
6677,金山泰安街口
60137,臺北市區監理所(光復)
50017,台肥新村
777,泰北中學
6681,仁愛新生路口
1998,捷運善導寺站
1000451,捷運辛亥站一
1000757,溝子口(幸福華興)
1784,祖師廟(貴陽)
796,捷運士林站(中山)
1281,長安松江路口
391,捷運關渡站
8631,麗山高中(港墘)
1571,民生松江路口
2224,臺大
741,社子國小
1758,西藏路
2231,台電大樓
1985,捷運中正紀念堂站(愛國)
4603,中華南海路口
50672,捷運動物園站
8627,南港分局(重陽)
200005039,松山車站(八德)
40,大業路(農禪寺)
1748,古亭國中
56110,博嘉國小
1223,市民復興路口
6926,仁愛延吉街口
1673,南港花園社區三
2359,羅斯福浦城街口
1863,仁愛安和路口
2449,捷運萬芳醫院站
2426,指南路口
4805,芳和國中
56104,再興中學
1000928,秀山里
2138,消防局(忠孝)
2256,和平新生路口
1524,八德東寧路口
1000931,大佳國小
1522,長壽公園
1935,仁愛杭州路口
3941,捷運龍山寺站
2007,廈門街口
9437,空軍司令部
4758,三軍總醫院(辛亥)
107,臺北城市科技大學(後門)
1000206,南松山(南京)
576,士林官邸(中山)
1536,松山機場
2495,萬芳國宅
1135,碧山岩
16250,吉林路底
2287,捷運信義安和站(安和)
8652,大直美堤花園一
966,三民國中
244,武功國小(羅斯福)
3922,工程營產中心
2413,武功國小(興隆)
4085,中華科技大學(正門)
14634,關渡自然公園
638,天母國小
2297,捷運台電大樓站
2172,黎忠市場
2368,大誠高中
2451,海巡署一
1355,華泰飯店
1001286,太陽廟
20267,湖山村
1937,青島林森路口
15104,松山車站(八德)
2146,捷運六張犁站(和平)
6997,開平餐飲學校
1236,民權中山路口
2002,博愛路
1767,東隆宮
1001320,第一停車場(花鐘)
1000046,臺灣科技大學
20252,民生西路口(大稻埕碼頭)
2113,信義大安路口
1882,臺北車站(忠孝)
1947,中正紀念堂
2051,臺北醫學大學
959,雙溪淨水場
1000857,文山運動中心(萬芳)
2520,萬興圖書館
985,上灣仔
50092,舊莊站
50006,三民健康路口(西松高中)
4624,青年路派出所
1422,民生重慶路口
16264,大同公司(晴光市場)
964,蘭雅新城
194,治磐新村
991,內湖行政大樓
795,捷運士林站(中正)
950,雙溪公園
199,一德街口
1000276,國盛國宅
4601,古亭國中
1000901,大同大學
717,忠義新城
13115,鳳雛公園
6927,捷運台北101/世貿站(信義)
1974,強恕中學
3967,忠義
7609,新興國中
2264,捷運忠孝新生站
5990,海光新村
2205,仁愛建國路口二
56080,華夏六村
20294,芳蘭山莊
703,克強游泳池
50435,石潭公園
586,士林國中
6993,捷運忠孝復興站
1001358,華江派出所
8524,大湖公園
12218,文和橋
4668,圓環(天水)
50632,賴厝
2244,基隆長興街口
2236,全安里
2225,臺大癌醫(基隆路)
20342,木新區民活動中心
4665,圓環(鈕釦街)
50429,週美里
2489,萬利街口
2006,開南商工
50040,捷運西門站
50021,南港水廠
1001141,南京舊宗路口
4662,石牌國中
4001,南港路三段
5988,葫蘆寺
2327,復興南路口
50504,美國在臺協會
16253,玉泉里
7235,桃源國中
1354,華泰飯店
1000275,士林國中
1000944,空軍總部
1095,康寧護專
2403,再興中學
60134,民權敦化路口
2443,貓纜動物園站
50638,天母新村
4820,東南客運停車場
6655,中山女高
998,內湖高中
5016,風尾
8535,捷運葫洲站(康寧專校)
4097,捷運中山國小站
1442,明倫高中
888,葫蘆寺
8673,國防醫學大學
57707,景美國中
2141,國民住宅
1000105,金湖路口
1001282,康寧天闊站
1666,南港展覽館
50676,政大清境社區
1000453,忠順廟
2440,捷運木柵站
9420,雙溪國小
6698,吉林國小
6669,信義新生路口
10410,中山里(民生)
768,指福宮
1803,華江高中(西藏)
5986,社園里
1750,光仁國小
6920,捷運信義安和站(安和)
3971,和信醫院
1923,客家文化主題公園
50660,忠義新城
1000080,小南門
6666,第二果菜市場
4633,環南市場
1000264,台電台北北區營業處
1693,國家文官學院
1401,大同國小
1001346,松山寺
1293,長春市場
200005071,福華飯店
3896,污水處理廠
1059,康寧AIT社區
1000326,民權復興路口
16204,庫倫街
1074,星雲街
2381,文山行政中心
7001,木新路口
2268,芳蘭路
